time,open,high,low,close
2011-06-02 16:00:00,1539.15,1542.82,1519.72,1528.07
2011-06-02 20:00:00,1528.07,1536.1,1528.07,1533.37
2011-06-03 00:00:00,1533.35,1534.89,1532.59,1534.4
2011-06-03 04:00:00,1534.39,1534.86,1530.17,1530.47
2011-06-03 08:00:00,1530.46,1534.45,1527.64,1533.39
2011-06-03 12:00:00,1533.37,1540.4,1524.0,1533.57
2011-06-03 16:00:00,1533.54,1545.63,1533.48,1541.82
2011-06-03 20:00:00,1541.86,1543.87,1540.14,1541.9
2011-06-06 00:00:00,1541.33,1545.63,1540.81,1545.51
2011-06-06 04:00:00,1545.51,1546.48,1544.48,1546.4
2011-06-06 08:00:00,1546.36,1547.96,1542.65,1543.81
2011-06-06 12:00:00,1543.81,1545.64,1540.92,1542.42
2011-06-06 16:00:00,1542.41,1553.46,1541.15,1551.46
2011-06-06 20:00:00,1551.51,1551.96,1541.73,1544.42
2011-06-07 00:00:00,1544.42,1545.39,1542.31,1545.23
2011-06-07 04:00:00,1545.21,1545.8,1542.28,1544.84
2011-06-07 08:00:00,1544.83,1548.1,1544.46,1547.74
2011-06-07 12:00:00,1547.71,1550.14,1543.61,1545.62
2011-06-07 16:00:00,1545.63,1547.73,1536.16,1542.2
2011-06-07 20:00:00,1542.23,1547.45,1541.71,1543.97
2011-06-08 00:00:00,1543.96,1546.25,1541.46,1542.26
2011-06-08 04:00:00,1542.28,1542.76,1538.2,1540.88
2011-06-08 08:00:00,1540.86,1542.44,1534.58,1536.62
2011-06-08 12:00:00,1536.64,1537.53,1530.81,1535.53
2011-06-08 16:00:00,1535.52,1543.0,1532.42,1539.03
2011-06-08 20:00:00,1539.03,1539.16,1532.73,1537.39
2011-06-09 00:00:00,1537.38,1538.71,1534.83,1536.96
2011-06-09 04:00:00,1536.98,1537.32,1534.38,1535.52
2011-06-09 08:00:00,1535.54,1537.92,1533.79,1536.53
2011-06-09 12:00:00,1536.56,1540.22,1533.19,1538.41
2011-06-09 16:00:00,1538.43,1549.46,1536.72,1544.63
2011-06-09 20:00:00,1544.6,1545.17,1540.41,1543.87
2011-06-10 00:00:00,1543.81,1545.25,1541.49,1543.42
2011-06-10 04:00:00,1543.42,1544.14,1541.06,1541.48
2011-06-10 08:00:00,1541.48,1544.47,1540.42,1543.73
2011-06-10 12:00:00,1543.75,1544.0,1527.37,1527.97
2011-06-10 16:00:00,1527.97,1536.73,1525.88,1534.68
2011-06-10 20:00:00,1534.58,1534.98,1527.42,1531.27
2011-06-13 00:00:00,1530.6,1531.83,1527.12,1531.33
2011-06-13 04:00:00,1531.28,1532.68,1529.36,1530.35
2011-06-13 08:00:00,1530.32,1531.7,1526.19,1526.44
2011-06-13 12:00:00,1526.47,1532.35,1523.49,1530.54
2011-06-13 16:00:00,1530.57,1530.75,1520.89,1522.96
2011-06-13 20:00:00,1522.85,1522.85,1511.22,1515.75
2011-06-14 00:00:00,1515.8,1519.14,1513.9,1515.5
2011-06-14 04:00:00,1515.55,1521.25,1515.47,1520.32
2011-06-14 08:00:00,1520.36,1523.71,1517.5,1521.02
2011-06-14 12:00:00,1521.02,1521.23,1513.49,1516.55
2011-06-14 16:00:00,1516.55,1523.16,1512.02,1520.25
2011-06-14 20:00:00,1520.31,1526.04,1520.22,1523.6
2011-06-15 00:00:00,1523.6,1527.25,1522.82,1524.14
2011-06-15 04:00:00,1524.11,1526.57,1524.11,1524.56
2011-06-15 08:00:00,1524.55,1525.28,1518.08,1518.08
2011-06-15 12:00:00,1518.09,1519.95,1513.95,1517.95
2011-06-15 16:00:00,1517.97,1533.97,1517.94,1524.54
2011-06-15 20:00:00,1524.58,1532.3,1521.52,1530.67
2011-06-16 00:00:00,1530.68,1530.99,1526.1,1526.53
2011-06-16 04:00:00,1526.53,1527.16,1524.72,1526.51
2011-06-16 08:00:00,1526.53,1528.54,1524.98,1525.56
2011-06-16 12:00:00,1525.51,1531.39,1523.83,1528.93
2011-06-16 16:00:00,1528.94,1532.86,1522.0,1527.54
2011-06-16 20:00:00,1527.56,1530.11,1525.71,1529.56
2011-06-17 00:00:00,1529.53,1530.45,1526.93,1528.76
2011-06-17 04:00:00,1528.74,1529.03,1525.76,1526.28
2011-06-17 08:00:00,1526.32,1528.0,1522.49,1523.67
2011-06-17 12:00:00,1523.65,1529.55,1523.07,1529.32
2011-06-17 16:00:00,1529.35,1542.07,1526.89,1534.92
2011-06-17 20:00:00,1534.88,1539.96,1533.86,1539.16
2011-06-20 00:00:00,1538.2,1540.52,1537.41,1539.16
2011-06-20 04:00:00,1539.14,1540.2,1536.02,1536.02
2011-06-20 08:00:00,1535.98,1538.77,1534.92,1537.67
2011-06-20 12:00:00,1537.67,1538.74,1532.89,1536.28
2011-06-20 16:00:00,1536.32,1546.23,1535.09,1539.41
2011-06-20 20:00:00,1539.43,1542.96,1538.93,1540.42
2011-06-21 00:00:00,1540.48,1542.23,1538.51,1541.89
2011-06-21 04:00:00,1541.88,1542.43,1540.32,1541.71
2011-06-21 08:00:00,1541.7,1544.94,1541.49,1543.43
2011-06-21 12:00:00,1543.37,1545.08,1542.01,1542.01
2011-06-21 16:00:00,1541.92,1548.03,1540.82,1543.83
2011-06-21 20:00:00,1543.91,1547.18,1543.72,1546.08
2011-06-22 00:00:00,1546.11,1547.84,1544.9,1547.49
2011-06-22 04:00:00,1547.48,1547.65,1545.66,1546.13
2011-06-22 08:00:00,1546.15,1547.41,1544.93,1546.9
2011-06-22 12:00:00,1546.91,1546.99,1541.26,1546.77
2011-06-22 16:00:00,1546.78,1558.06,1546.71,1553.88
2011-06-22 20:00:00,1553.9,1554.92,1546.07,1548.73
2011-06-23 00:00:00,1548.76,1548.8,1546.31,1547.76
2011-06-23 04:00:00,1547.76,1547.78,1544.55,1546.99
2011-06-23 08:00:00,1546.96,1547.23,1542.72,1543.78
2011-06-23 12:00:00,1543.75,1543.9,1518.75,1523.99
2011-06-23 16:00:00,1523.96,1527.0,1514.4,1519.08
2011-06-23 20:00:00,1519.09,1523.01,1512.87,1521.09
2011-06-24 00:00:00,1521.08,1525.57,1519.6,1523.97
2011-06-24 04:00:00,1523.97,1524.88,1521.26,1523.07
2011-06-24 08:00:00,1523.17,1524.12,1516.13,1522.82
2011-06-24 12:00:00,1522.87,1523.17,1515.79,1519.97
2011-06-24 16:00:00,1519.82,1520.57,1501.97,1503.02
2011-06-24 20:00:00,1503.02,1503.47,1498.42,1502.37
2011-06-27 00:00:00,1499.37,1502.37,1497.53,1500.43
2011-06-27 04:00:00,1500.37,1505.39,1497.94,1499.83
2011-06-27 08:00:00,1499.83,1501.39,1491.22,1499.48
2011-06-27 12:00:00,1499.45,1503.24,1498.18,1498.3
2011-06-27 16:00:00,1498.26,1501.58,1490.96,1492.0
2011-06-27 20:00:00,1492.03,1498.65,1491.78,1497.8
2011-06-28 00:00:00,1497.72,1501.04,1495.64,1500.79
2011-06-28 04:00:00,1500.75,1501.13,1498.28,1498.9
2011-06-28 08:00:00,1498.93,1502.98,1496.9,1502.12
2011-06-28 12:00:00,1502.11,1503.63,1499.42,1500.4
2011-06-28 16:00:00,1500.34,1506.28,1495.74,1501.83
2011-06-28 20:00:00,1501.85,1502.07,1497.73,1501.21
2011-06-29 00:00:00,1501.21,1505.01,1500.2,1504.02
2011-06-29 04:00:00,1503.98,1504.83,1502.77,1504.48
2011-06-29 08:00:00,1504.39,1509.47,1504.24,1508.2
2011-06-29 12:00:00,1508.24,1510.24,1506.12,1507.6
2011-06-29 16:00:00,1507.55,1513.09,1503.12,1509.31
2011-06-29 20:00:00,1509.32,1512.25,1507.53,1512.04
2011-06-30 00:00:00,1512.12,1512.14,1509.42,1511.07
2011-06-30 04:00:00,1511.09,1513.88,1509.8,1513.1
2011-06-30 08:00:00,1513.08,1513.14,1507.65,1509.08
2011-06-30 12:00:00,1509.1,1512.51,1507.53,1511.96
2011-06-30 16:00:00,1511.9,1512.98,1501.42,1504.7
2011-06-30 20:00:00,1504.75,1506.19,1498.54,1500.06
2011-07-01 00:00:00,1499.98,1502.55,1497.78,1497.92
2011-07-01 04:00:00,1497.86,1501.76,1497.68,1501.04
2011-07-01 08:00:00,1501.0,1501.02,1490.08,1493.4
2011-07-01 12:00:00,1493.4,1494.8,1485.81,1488.37
2011-07-01 16:00:00,1488.33,1489.31,1478.04,1485.24
2011-07-01 20:00:00,1485.22,1488.03,1481.93,1487.51
2011-07-04 00:00:00,1485.63,1492.36,1485.06,1491.56
2011-07-04 04:00:00,1491.58,1493.88,1490.22,1492.98
2011-07-04 08:00:00,1492.98,1495.81,1492.33,1495.35
2011-07-04 12:00:00,1495.31,1496.53,1493.12,1493.96
2011-07-04 16:00:00,1493.96,1496.38,1493.26,1495.56
2011-07-04 20:00:00,1495.57,1496.26,1494.39,1495.3
2011-07-05 00:00:00,1495.31,1497.89,1494.16,1497.86
2011-07-05 04:00:00,1497.87,1498.07,1494.65,1494.71
2011-07-05 08:00:00,1494.69,1497.97,1493.22,1497.18
2011-07-05 12:00:00,1497.17,1509.6,1496.77,1508.15
2011-07-05 16:00:00,1508.19,1511.97,1507.42,1510.47
2011-07-05 20:00:00,1510.47,1516.44,1510.12,1515.77
2011-07-06 00:00:00,1515.72,1515.88,1512.52,1513.16
2011-07-06 04:00:00,1513.12,1516.41,1512.15,1516.31
2011-07-06 08:00:00,1516.28,1518.7,1514.12,1515.88
2011-07-06 12:00:00,1515.85,1523.82,1510.17,1523.82
2011-07-06 16:00:00,1523.81,1533.68,1523.79,1529.61
2011-07-06 20:00:00,1529.57,1530.23,1527.6,1528.74
2011-07-07 00:00:00,1528.73,1529.28,1525.24,1525.7
2011-07-07 04:00:00,1525.68,1531.67,1525.68,1531.27
2011-07-07 08:00:00,1531.23,1534.47,1527.92,1529.88
2011-07-07 12:00:00,1529.82,1530.2,1524.03,1529.14
2011-07-07 16:00:00,1529.14,1531.2,1522.84,1528.69
2011-07-07 20:00:00,1528.72,1532.56,1528.61,1532.08
2011-07-08 00:00:00,1531.9,1532.09,1529.5,1530.1
2011-07-08 04:00:00,1530.12,1532.44,1530.12,1531.14
2011-07-08 08:00:00,1531.13,1532.1,1525.98,1527.08
2011-07-08 12:00:00,1527.04,1543.26,1524.75,1541.03
2011-07-08 16:00:00,1541.03,1545.46,1540.08,1541.38
2011-07-08 20:00:00,1541.36,1544.86,1539.75,1543.9
2011-07-11 00:00:00,1543.35,1543.82,1541.57,1543.52
2011-07-11 04:00:00,1543.5,1546.12,1542.44,1545.75
2011-07-11 08:00:00,1545.73,1547.82,1544.21,1545.53
2011-07-11 12:00:00,1545.52,1556.52,1542.92,1552.84
2011-07-11 16:00:00,1552.82,1556.85,1541.72,1547.36
2011-07-11 20:00:00,1547.34,1555.98,1546.87,1553.41
2011-07-12 00:00:00,1553.28,1555.51,1551.42,1553.63
2011-07-12 04:00:00,1553.62,1554.44,1548.36,1551.65
2011-07-12 08:00:00,1551.62,1552.41,1543.03,1543.64
2011-07-12 12:00:00,1543.64,1552.74,1540.7,1547.6
2011-07-12 16:00:00,1547.55,1554.91,1547.52,1553.95
2011-07-12 20:00:00,1553.99,1573.47,1553.33,1567.6
2011-07-13 00:00:00,1567.58,1569.24,1565.72,1567.77
2011-07-13 04:00:00,1567.78,1568.09,1564.24,1565.16
2011-07-13 08:00:00,1565.18,1575.28,1565.13,1570.65
2011-07-13 12:00:00,1570.62,1578.57,1569.12,1577.42
2011-07-13 16:00:00,1577.41,1587.83,1576.37,1584.54
2011-07-13 20:00:00,1584.49,1586.68,1577.78,1582.12
2011-07-14 00:00:00,1582.12,1589.73,1581.16,1587.27
2011-07-14 04:00:00,1587.26,1588.1,1582.73,1583.48
2011-07-14 08:00:00,1583.52,1588.83,1578.82,1588.46
2011-07-14 12:00:00,1588.48,1594.33,1586.2,1589.81
2011-07-14 16:00:00,1589.8,1593.47,1580.23,1589.05
2011-07-14 20:00:00,1589.02,1590.12,1584.17,1587.09
2011-07-15 00:00:00,1586.96,1588.75,1584.52,1584.93
2011-07-15 04:00:00,1584.93,1586.18,1581.07,1583.43
2011-07-15 08:00:00,1583.46,1584.54,1576.06,1580.91
2011-07-15 12:00:00,1580.95,1585.5,1578.52,1582.68
2011-07-15 16:00:00,1582.67,1591.46,1581.94,1589.62
2011-07-15 20:00:00,1589.64,1593.89,1588.54,1593.4
2011-07-18 00:00:00,1593.1,1598.58,1592.42,1595.63
2011-07-18 04:00:00,1595.6,1597.74,1591.64,1597.3
2011-07-18 08:00:00,1597.29,1600.59,1595.19,1599.13
2011-07-18 12:00:00,1599.12,1603.1,1595.94,1597.82
2011-07-18 16:00:00,1597.84,1607.31,1597.04,1603.54
2011-07-18 20:00:00,1603.61,1607.0,1600.55,1604.65
2011-07-19 00:00:00,1604.62,1605.44,1601.0,1603.08
2011-07-19 04:00:00,1603.1,1605.28,1601.22,1604.24
2011-07-19 08:00:00,1604.27,1609.93,1602.58,1604.07
2011-07-19 12:00:00,1604.1,1605.46,1598.66,1600.97
2011-07-19 16:00:00,1601.03,1604.69,1597.77,1601.18
2011-07-19 20:00:00,1601.17,1601.83,1582.37,1588.22
2011-07-20 00:00:00,1588.2,1590.53,1586.64,1587.97
2011-07-20 04:00:00,1588.0,1592.12,1587.62,1591.53
2011-07-20 08:00:00,1591.54,1592.86,1586.93,1587.88
2011-07-20 12:00:00,1587.89,1590.86,1581.44,1582.79
2011-07-20 16:00:00,1582.84,1599.95,1581.22,1595.15
2011-07-20 20:00:00,1595.12,1601.42,1595.0,1600.3
2011-07-21 00:00:00,1600.3,1602.16,1597.3,1598.24
2011-07-21 04:00:00,1598.2,1603.21,1598.2,1601.57
2011-07-21 08:00:00,1601.58,1604.47,1596.18,1597.14
2011-07-21 12:00:00,1597.09,1601.98,1592.74,1597.53
2011-07-21 16:00:00,1597.53,1601.77,1588.37,1594.56
2011-07-21 20:00:00,1594.53,1594.53,1584.7,1590.47
2011-07-22 00:00:00,1590.47,1592.02,1587.56,1590.13
2011-07-22 04:00:00,1590.13,1590.83,1587.73,1588.93
2011-07-22 08:00:00,1588.91,1589.37,1583.81,1587.52
2011-07-22 12:00:00,1587.57,1603.72,1586.87,1602.32
2011-07-22 16:00:00,1602.23,1607.32,1598.39,1600.62
2011-07-22 20:00:00,1600.72,1603.17,1599.47,1601.17
2011-07-25 00:00:00,1599.69,1623.27,1598.29,1613.33
2011-07-25 04:00:00,1613.32,1614.92,1609.0,1614.68
2011-07-25 08:00:00,1614.68,1619.24,1613.77,1618.94
2011-07-25 12:00:00,1618.91,1621.56,1612.58,1618.35
2011-07-25 16:00:00,1618.28,1619.91,1609.19,1611.78
2011-07-25 20:00:00,1611.82,1615.27,1610.8,1613.97
2011-07-26 00:00:00,1613.92,1614.56,1611.27,1611.28
2011-07-26 04:00:00,1611.27,1616.45,1611.16,1614.13
2011-07-26 08:00:00,1614.09,1615.96,1608.17,1611.16
2011-07-26 12:00:00,1611.14,1613.68,1608.21,1611.54
2011-07-26 16:00:00,1611.54,1615.14,1608.03,1614.62
2011-07-26 20:00:00,1614.65,1620.33,1613.99,1619.06
2011-07-27 00:00:00,1619.06,1622.9,1617.85,1622.22
2011-07-27 04:00:00,1622.23,1624.11,1620.47,1621.9
2011-07-27 08:00:00,1621.91,1625.38,1621.91,1623.68
2011-07-27 12:00:00,1623.67,1626.07,1616.8,1623.23
2011-07-27 16:00:00,1623.19,1628.44,1608.78,1613.24
2011-07-27 20:00:00,1613.23,1616.08,1611.12,1613.44
2011-07-28 00:00:00,1613.42,1615.52,1612.42,1613.66
2011-07-28 04:00:00,1613.68,1617.26,1613.62,1614.71
2011-07-28 08:00:00,1614.67,1619.71,1612.16,1617.54
2011-07-28 12:00:00,1617.52,1619.96,1613.23,1615.4
2011-07-28 16:00:00,1615.39,1617.88,1602.9,1613.28
2011-07-28 20:00:00,1613.2,1616.85,1610.13,1615.84
2011-07-29 00:00:00,1615.83,1617.14,1613.25,1614.14
2011-07-29 04:00:00,1614.14,1618.4,1613.8,1614.53
2011-07-29 08:00:00,1614.5,1614.5,1610.58,1613.05
2011-07-29 12:00:00,1612.99,1624.97,1612.64,1623.25
2011-07-29 16:00:00,1623.19,1632.51,1619.24,1623.4
2011-07-29 20:00:00,1623.42,1629.34,1622.64,1626.86
2011-08-01 00:00:00,1626.4,1626.46,1607.74,1610.56
2011-08-01 04:00:00,1610.55,1615.81,1610.42,1614.3
2011-08-01 08:00:00,1614.32,1617.77,1611.62,1617.03
2011-08-01 12:00:00,1616.98,1620.54,1613.8,1617.81
2011-08-01 16:00:00,1617.83,1631.85,1610.36,1626.78
2011-08-01 20:00:00,1626.8,1627.24,1616.57,1619.32
2011-08-02 00:00:00,1619.36,1620.25,1616.37,1619.57
2011-08-02 04:00:00,1619.58,1622.92,1618.11,1622.81
2011-08-02 08:00:00,1622.82,1628.99,1622.82,1625.18
2011-08-02 12:00:00,1625.18,1640.62,1624.14,1637.39
2011-08-02 16:00:00,1637.39,1644.1,1632.48,1641.64
2011-08-02 20:00:00,1641.64,1659.07,1639.06,1659.05
2011-08-03 00:00:00,1659.07,1661.41,1652.18,1654.7
2011-08-03 04:00:00,1654.67,1658.93,1651.91,1657.6
2011-08-03 08:00:00,1657.56,1672.57,1657.49,1669.93
2011-08-03 12:00:00,1669.96,1671.12,1660.56,1665.27
2011-08-03 16:00:00,1665.24,1671.96,1664.09,1666.34
2011-08-03 20:00:00,1666.38,1667.8,1656.76,1661.48
2011-08-04 00:00:00,1661.49,1665.22,1658.95,1664.67
2011-08-04 04:00:00,1664.77,1669.12,1657.62,1664.27
2011-08-04 08:00:00,1664.17,1666.88,1659.92,1663.52
2011-08-04 12:00:00,1663.52,1678.67,1658.98,1673.93
2011-08-04 16:00:00,1673.95,1682.07,1640.73,1654.22
2011-08-04 20:00:00,1654.37,1660.51,1642.92,1646.45
2011-08-05 00:00:00,1646.57,1650.97,1641.53,1644.32
2011-08-05 04:00:00,1644.32,1660.25,1643.87,1657.92
2011-08-05 08:00:00,1657.92,1670.19,1654.67,1667.03
2011-08-05 12:00:00,1666.93,1668.89,1648.94,1654.29
2011-08-05 16:00:00,1654.27,1666.98,1647.87,1656.44
2011-08-05 20:00:00,1656.6,1665.37,1648.17,1663.52
2011-08-08 00:00:00,1662.05,1690.62,1659.1,1686.75
2011-08-08 04:00:00,1686.76,1703.21,1686.5,1700.38
2011-08-08 08:00:00,1700.29,1715.2,1700.29,1705.77
2011-08-08 12:00:00,1705.78,1711.26,1694.98,1699.09
2011-08-08 16:00:00,1699.11,1718.85,1692.17,1716.87
2011-08-08 20:00:00,1716.87,1720.22,1708.67,1718.61
2011-08-09 00:00:00,1718.65,1725.0,1715.06,1724.92
2011-08-09 04:00:00,1724.93,1771.81,1724.85,1756.47
2011-08-09 08:00:00,1756.5,1759.82,1733.08,1756.29
2011-08-09 12:00:00,1756.31,1779.32,1741.52,1743.65
2011-08-09 16:00:00,1743.62,1747.95,1720.28,1740.41
2011-08-09 20:00:00,1740.58,1774.76,1723.23,1740.5
2011-08-10 00:00:00,1740.19,1766.47,1738.34,1750.58
2011-08-10 04:00:00,1750.59,1759.17,1749.32,1753.07
2011-08-10 08:00:00,1753.04,1766.76,1740.98,1759.57
2011-08-10 12:00:00,1759.59,1768.12,1752.24,1766.15
2011-08-10 16:00:00,1766.15,1797.23,1758.67,1775.51
2011-08-10 20:00:00,1775.55,1793.8,1763.49,1792.74
2011-08-11 00:00:00,1792.73,1812.8,1792.27,1802.76
2011-08-11 04:00:00,1802.79,1807.41,1779.27,1787.37
2011-08-11 08:00:00,1787.41,1795.68,1775.98,1792.58
2011-08-11 12:00:00,1792.59,1792.99,1768.87,1769.31
2011-08-11 16:00:00,1769.37,1774.73,1751.35,1764.3
2011-08-11 20:00:00,1764.22,1765.35,1732.29,1763.92
2011-08-12 00:00:00,1763.92,1767.87,1747.79,1755.18
2011-08-12 04:00:00,1755.13,1767.91,1752.57,1762.64
2011-08-12 08:00:00,1762.63,1767.07,1747.11,1760.67
2011-08-12 12:00:00,1760.58,1764.05,1744.1,1744.12
2011-08-12 16:00:00,1744.06,1748.5,1723.07,1738.99
2011-08-12 20:00:00,1738.94,1746.97,1735.75,1746.52
2011-08-15 00:00:00,1745.6,1745.81,1728.02,1735.08
2011-08-15 04:00:00,1735.19,1746.47,1734.89,1742.33
2011-08-15 08:00:00,1742.34,1746.33,1734.5,1740.62
2011-08-15 12:00:00,1740.62,1742.75,1732.45,1736.42
2011-08-15 16:00:00,1736.64,1755.63,1735.12,1753.24
2011-08-15 20:00:00,1753.15,1765.98,1752.5,1765.34
2011-08-16 00:00:00,1765.36,1769.77,1762.8,1763.91
2011-08-16 04:00:00,1763.89,1766.61,1761.07,1764.58
2011-08-16 08:00:00,1764.57,1778.32,1764.57,1778.14
2011-08-16 12:00:00,1778.08,1782.26,1773.4,1778.95
2011-08-16 16:00:00,1778.95,1786.45,1766.04,1781.17
2011-08-16 20:00:00,1781.15,1787.07,1779.63,1785.26
2011-08-17 00:00:00,1785.3,1787.27,1782.38,1785.67
2011-08-17 04:00:00,1785.61,1786.84,1781.24,1784.58
2011-08-17 08:00:00,1784.57,1793.97,1784.45,1792.82
2011-08-17 12:00:00,1792.82,1794.66,1781.98,1783.22
2011-08-17 16:00:00,1783.2,1793.17,1779.3,1784.78
2011-08-17 20:00:00,1784.78,1793.59,1784.5,1791.05
2011-08-18 00:00:00,1791.05,1791.06,1783.9,1785.91
2011-08-18 04:00:00,1785.87,1792.68,1785.86,1790.34
2011-08-18 08:00:00,1790.36,1796.8,1790.29,1794.59
2011-08-18 12:00:00,1794.59,1817.96,1793.78,1816.93
2011-08-18 16:00:00,1816.92,1826.21,1811.62,1818.88
2011-08-18 20:00:00,1818.89,1828.67,1815.52,1823.57
2011-08-19 00:00:00,1823.57,1836.56,1821.63,1836.18
2011-08-19 04:00:00,1836.12,1844.77,1830.7,1842.7
2011-08-19 08:00:00,1842.72,1867.96,1841.07,1861.85
2011-08-19 12:00:00,1861.78,1877.37,1841.14,1852.54
2011-08-19 16:00:00,1852.53,1864.68,1838.15,1851.8
2011-08-19 20:00:00,1851.81,1853.21,1845.36,1851.64
2011-08-22 00:00:00,1851.41,1877.76,1851.16,1875.38
2011-08-22 04:00:00,1875.36,1876.79,1864.46,1876.36
2011-08-22 08:00:00,1876.3,1894.44,1876.19,1887.93
2011-08-22 12:00:00,1887.95,1888.64,1857.89,1863.48
2011-08-22 16:00:00,1863.58,1893.43,1861.39,1887.36
2011-08-22 20:00:00,1887.35,1898.22,1883.2,1897.13
2011-08-23 00:00:00,1897.24,1911.75,1895.75,1904.27
2011-08-23 04:00:00,1904.26,1905.83,1892.3,1903.74
2011-08-23 08:00:00,1903.78,1904.36,1871.59,1880.26
2011-08-23 12:00:00,1880.32,1890.28,1870.61,1875.63
2011-08-23 16:00:00,1875.62,1887.66,1849.1,1857.41
2011-08-23 20:00:00,1857.37,1868.04,1822.9,1827.98
2011-08-24 00:00:00,1827.95,1846.76,1827.19,1841.53
2011-08-24 04:00:00,1841.62,1853.82,1841.56,1845.68
2011-08-24 08:00:00,1845.68,1851.8,1839.26,1849.96
2011-08-24 12:00:00,1849.96,1853.91,1829.84,1836.36
2011-08-24 16:00:00,1836.39,1837.5,1764.46,1766.37
2011-08-24 20:00:00,1766.44,1770.74,1749.66,1758.64
2011-08-25 00:00:00,1758.66,1759.68,1741.68,1753.1
2011-08-25 04:00:00,1753.02,1766.45,1732.54,1733.99
2011-08-25 08:00:00,1733.95,1745.95,1724.4,1726.37
2011-08-25 12:00:00,1726.31,1738.87,1703.14,1735.48
2011-08-25 16:00:00,1735.53,1767.55,1704.29,1765.75
2011-08-25 20:00:00,1765.79,1774.52,1754.76,1774.4
2011-08-26 00:00:00,1774.42,1774.42,1761.45,1764.82
2011-08-26 04:00:00,1764.86,1782.27,1757.1,1774.09
2011-08-26 08:00:00,1774.1,1791.81,1765.49,1787.72
2011-08-26 12:00:00,1787.85,1794.39,1764.87,1774.4
2011-08-26 16:00:00,1774.39,1795.03,1766.51,1786.26
2011-08-26 20:00:00,1786.25,1827.62,1783.9,1827.46
2011-08-29 00:00:00,1828.2,1834.17,1809.57,1810.46
2011-08-29 04:00:00,1810.51,1825.37,1806.18,1822.32
2011-08-29 08:00:00,1822.27,1823.71,1811.16,1818.91
2011-08-29 12:00:00,1818.94,1822.5,1811.27,1814.78
2011-08-29 16:00:00,1814.75,1815.72,1778.97,1790.06
2011-08-29 20:00:00,1790.05,1791.68,1775.78,1787.97
2011-08-30 00:00:00,1788.09,1795.37,1785.65,1795.24
2011-08-30 04:00:00,1795.26,1800.37,1791.2,1792.09
2011-08-30 08:00:00,1792.13,1798.96,1783.78,1792.05
2011-08-30 12:00:00,1792.07,1831.86,1788.26,1825.04
2011-08-30 16:00:00,1825.21,1833.33,1814.36,1825.53
2011-08-30 20:00:00,1825.56,1839.72,1822.38,1835.15
2011-08-31 00:00:00,1835.13,1837.06,1826.08,1828.56
2011-08-31 04:00:00,1828.52,1834.73,1827.71,1833.65
2011-08-31 08:00:00,1833.71,1836.64,1824.47,1831.86
2011-08-31 12:00:00,1831.78,1833.37,1820.61,1829.93
2011-08-31 16:00:00,1829.88,1839.8,1812.2,1834.73
2011-08-31 20:00:00,1834.82,1837.05,1821.81,1825.55
2011-09-01 00:00:00,1825.53,1828.88,1822.54,1826.05
2011-09-01 04:00:00,1826.04,1826.54,1819.54,1823.71
2011-09-01 08:00:00,1823.78,1826.98,1814.73,1822.76
2011-09-01 12:00:00,1822.76,1830.38,1814.85,1824.27
2011-09-01 16:00:00,1824.53,1829.48,1813.96,1825.03
2011-09-01 20:00:00,1825.04,1830.53,1820.3,1825.9
2011-09-02 00:00:00,1825.47,1827.01,1823.8,1825.08
2011-09-02 04:00:00,1824.92,1830.81,1824.6,1828.83
2011-09-02 08:00:00,1828.87,1855.29,1827.41,1849.96
2011-09-02 12:00:00,1849.95,1879.69,1849.78,1875.36
2011-09-02 16:00:00,1875.43,1879.9,1870.84,1874.16
2011-09-02 20:00:00,1874.07,1884.47,1871.33,1882.56
2011-09-05 00:00:00,1883.56,1889.87,1879.57,1880.1
2011-09-05 04:00:00,1880.04,1882.39,1874.33,1876.72
2011-09-05 08:00:00,1876.62,1896.97,1875.45,1894.2
2011-09-05 12:00:00,1894.19,1902.75,1883.68,1886.82
2011-09-05 16:00:00,1886.77,1902.34,1884.43,1899.69
2011-09-05 20:00:00,1899.69,1902.36,1898.45,1898.86
2011-09-06 00:00:00,1898.34,1903.19,1894.68,1896.31
2011-09-06 04:00:00,1896.22,1912.57,1894.08,1912.48
2011-09-06 08:00:00,1912.53,1920.66,1869.88,1889.98
2011-09-06 12:00:00,1889.95,1899.54,1879.38,1892.12
2011-09-06 16:00:00,1892.1,1908.13,1863.08,1877.54
2011-09-06 20:00:00,1877.6,1881.8,1863.0,1874.77
2011-09-07 00:00:00,1874.75,1880.09,1867.09,1876.47
2011-09-07 04:00:00,1876.48,1880.39,1827.14,1846.6
2011-09-07 08:00:00,1846.58,1854.43,1828.09,1843.59
2011-09-07 12:00:00,1843.55,1846.7,1822.7,1824.27
2011-09-07 16:00:00,1824.27,1828.95,1793.22,1823.84
2011-09-07 20:00:00,1823.79,1824.02,1808.67,1817.27
2011-09-08 00:00:00,1817.32,1831.26,1813.56,1831.26
2011-09-08 04:00:00,1831.26,1843.49,1826.67,1831.73
2011-09-08 08:00:00,1831.84,1845.74,1829.16,1831.86
2011-09-08 12:00:00,1831.97,1860.83,1826.46,1858.19
2011-09-08 16:00:00,1858.15,1865.28,1846.66,1854.28
2011-09-08 20:00:00,1854.28,1870.48,1847.97,1869.99
2011-09-09 00:00:00,1870.01,1870.01,1855.08,1857.56
